,text,Sentiment,created_at
1300,"RT @chinaorgcn: Central China's Hubei Province, which was hit hard by COVID-19, announced that students in the final year of senior high sc…",negative,04-23
1301,RT @michaelxpettis: This is a story we are going to see around the world: it is lower-income households that will suffer most from Covid-19…,positive,04-23
1302,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1303,RT @CGTNOfficial: .@WHO says “up to half” of European #COVID19 deaths are care home residents https://t.co/gA2CST3P3j,negative,04-23
1304,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Yygt0yacpb,negative,04-23
1305,RT @CGTNOfficial: Chinese President #XiJinping stresses need for action to achieve anti-poverty goals https://t.co/oTcdBypkSZ https://t.co/…,positive,04-23
1306,RT @ChinaDaily: Violence flared up in the suburbs of #Paris after France's lockdown measures heightened existing social tensions. According…,positive,04-23
1307,(First Tweet of this series) : As per GOVERNOR Andrew Cuomo's most recent news conference regarding the CORONA COVI… https://t.co/6KbFl81Hj8,positive,04-23
1308,RT @CGTNOfficial: .@WHO says “up to half” of European #COVID19 deaths are care home residents https://t.co/gA2CST3P3j,negative,04-23
1309,RT @CGTNOfficial: Chinese President #XiJinping stresses need for action to achieve anti-poverty goals https://t.co/oTcdBypkSZ https://t.co/…,positive,04-23
1310,RT @CGTNOfficial: .@WHO says “up to half” of European #COVID19 deaths are care home residents https://t.co/gA2CST3P3j,negative,04-23
1311,RT @CGTNOfficial: .@WHO says “up to half” of European #COVID19 deaths are care home residents https://t.co/gA2CST3P3j,negative,04-23
1312,RT @CGTNOfficial: Chinese President #XiJinping stresses need for action to achieve anti-poverty goals https://t.co/oTcdBypkSZ https://t.co/…,positive,04-23
1313,"RT @ChinaDaily: The #US #COVID_19 strategy is failing the poor. ""They are being hit hardest by the pandemic,"" said @Alston_UNSR, the UN Spe…",negative,04-23
1314,RT @CGTNOfficial: .@WHO says “up to half” of European #COVID19 deaths are care home residents https://t.co/gA2CST3P3j,negative,04-23
1315,"RT @ChinaDaily: The #US #COVID_19 strategy is failing the poor. ""They are being hit hardest by the pandemic,"" said @Alston_UNSR, the UN Spe…",negative,04-23
1316,RT @CGTNOfficial: Chinese President #XiJinping stresses need for action to achieve anti-poverty goals https://t.co/oTcdBypkSZ https://t.co/…,positive,04-23
1317,RT @CGTNOfficial: .@WHO says “up to half” of European #COVID19 deaths are care home residents https://t.co/gA2CST3P3j,negative,04-23
1318,.@WHO says “up to half” of European #COVID19 deaths are care home residents https://t.co/gA2CST3P3j,negative,04-23
1319,Chinese President #XiJinping stresses need for action to achieve anti-poverty goals https://t.co/oTcdBypkSZ https://t.co/AkomKIAxp6,positive,04-23
1320,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1321,"RT @CGTNOfficial: Two #cats in New York have tested positive for #COVID19, becoming the first pets in the U.S. to contract the virus. White…",positive,04-23
1322,RT @ChinaDaily: Violence flared up in the suburbs of #Paris after France's lockdown measures heightened existing social tensions. According…,positive,04-23
1323,"RT @ChinaDaily: The #US #COVID_19 strategy is failing the poor. ""They are being hit hardest by the pandemic,"" said @Alston_UNSR, the UN Spe…",negative,04-23
1324,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1325,RT @ChinaDaily: Violence flared up in the suburbs of #Paris after France's lockdown measures heightened existing social tensions. According…,positive,04-23
1326,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1327,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1328,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1329,"RT @CGTNOfficial: Pakistan's Prime Minister Imran Khan was tested today for COVID-19 and got the result as negative, according to his Speci…",negative,04-23
1330,"On March 1, there were only 23 reported Covid-19 cases in five major US cities (New York, Boston, Chicago, Seattle… https://t.co/oGEiS0mu2N",positive,04-23
1331,RT @jeongminnkim: North Korea’s Ministry of Public Health recently launched a new website featuring information on the country’s healthcare…,positive,04-23
1332,"Everyone is in full blown PPE…

I was taking Covid-19 seriously before, but… seeing it in front of me… like this… i… https://t.co/dTk78d2KxA",positive,04-23
1333,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1334,"RT @ChinaDaily: The #US #COVID_19 strategy is failing the poor. ""They are being hit hardest by the pandemic,"" said @Alston_UNSR, the UN Spe…",negative,04-23
1335,"RT @TheLancet: NEW Comment—The key role of #palliativecare in response to the #COVID19 tsunami of suffering

@LukasRadbruch, @FeliciaKnaul,…",positive,04-23
1336,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1337,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1338,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1339,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1340,"RT @ChinaDaily: The #coronavirus #pandemic has affected over 200 countries and regions, with more than 2.6 million infections and over 180,…",positive,04-23
1341,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1342,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1343,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1344,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1345,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1346,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1347,RT @CGTNOfficial: WHO Director-General Tedros Adhanom says COVID-19 ‘will be with us for a long time.’ Does that mean the virus could come…,negative,04-23
1348,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1349,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1350,"RT @ChinaDaily: Red foxes now roam the southern Israeli city of Ashkelon, as the #COVID_19 restrictions closed beaches and emptied sidewalk…",negative,04-23
1351,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1352,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1353,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1354,RT @JackMa: Calling all African medical experts! Chinese frontline doctors are online &amp; ready to share hard-earned lessons. Time is running…,positive,04-23
1355,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1356,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1357,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1358,"RT @TheLancet: NEW Correspondence—Ethnicity and #COVID19: an urgent public health research priority

M Pareek et al reviewed published pape…",positive,04-23
1359,RT @ChinaDaily: Violence flared up in the suburbs of #Paris after France's lockdown measures heightened existing social tensions. According…,positive,04-23
1360,RT @ChinaDaily: Violence flared up in the suburbs of #Paris after France's lockdown measures heightened existing social tensions. According…,positive,04-23
1361,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1362,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1363,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1364,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1365,RT @ChinaPlusNews: U.S. President Donald Trump didn't expect the #coronavirus to arrive in America so quickly and he was worried that measu…,positive,04-23
1366,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1367,RT @VerheyWouter: Beautiful gesture towards all Hongkong health-care workers fighting COVID-19! And beautiful tulips from the Netherlands t…,positive,04-23
1368,"RT @jeongminnkim: 740 people in North Korea tested for COVID-19, still no confirmed cases: WHO

New WHO figures suggest just *31* have been…",negative,04-23
1369,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1370,RT @ChinaDaily: Violence flared up in the suburbs of #Paris after France's lockdown measures heightened existing social tensions. According…,positive,04-23
1371,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1372,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1373,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1374,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1375,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1376,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1377,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1378,"RT @CGTNOfficial: Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timeline ho…",positive,04-23
1379,"Before shifting blame to China, Trump praised China's measures and achievements frequently. 

Here is a brief timel… https://t.co/LULAjDRMfh",positive,04-23
1380,RT @ChinaDaily: Violence flared up in the suburbs of #Paris after France's lockdown measures heightened existing social tensions. According…,positive,04-23
1381,"RT @tianwei: Before vaccine available, traditional way of isolation is crucial, world is doing it  in their own ways~ Isolate, isolate, iso…",positive,04-23
1382,RT @ChinaDaily: Violence flared up in the suburbs of #Paris after France's lockdown measures heightened existing social tensions. According…,positive,04-23
1383,RT @EmbaVEChina: El Secretario General de la ONU @antonioguterres presentó un informe sobre el #Covid_19 y Derechos Humanos. En el document…,positive,04-23
1384,"RT @ChinaDaily: #BacktoSchool Changjun Xiangfu High School in Changsha, Hunan province, has converted its gymnasium into a temporary cafete…",positive,04-23
1385,RT @ChinaDaily: Violence flared up in the suburbs of #Paris after France's lockdown measures heightened existing social tensions. According…,positive,04-23
1386,RT @ChinaDaily: Violence flared up in the suburbs of #Paris after France's lockdown measures heightened existing social tensions. According…,positive,04-23
1387,RT @ChinaDaily: Violence flared up in the suburbs of #Paris after France's lockdown measures heightened existing social tensions. According…,positive,04-23
1388,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1389,RT @EmbaVEChina: El Secretario General de la ONU @antonioguterres presentó un informe sobre el #Covid_19 y Derechos Humanos. En el document…,positive,04-23
1390,"RT @ChinaDaily: The #US #COVID_19 strategy is failing the poor. ""They are being hit hardest by the pandemic,"" said @Alston_UNSR, the UN Spe…",negative,04-23
1391,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1392,RT @ChinaDaily: Violence flared up in the suburbs of #Paris after France's lockdown measures heightened existing social tensions. According…,positive,04-23
1393,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1394,Violence flared up in the suburbs of #Paris after France's lockdown measures heightened existing social tensions. A… https://t.co/mTAWSCrNe9,positive,04-23
1395,"RT @TheLancet: NEW Comment—The key role of #palliativecare in response to the #COVID19 tsunami of suffering

@LukasRadbruch, @FeliciaKnaul,…",positive,04-23
1396,RT @ChinaPlusNews: U.S. President Donald Trump didn't expect the #coronavirus to arrive in America so quickly and he was worried that measu…,positive,04-23
1397,"RT @ChinaDaily: Fourteen more crew members aboard a cruise ship docked in Nagasaki, southwest Japan, have tested positive for the novel #co…",positive,04-23
1398,U.S. President Donald Trump didn't expect the #coronavirus to arrive in America so quickly and he was worried that… https://t.co/kt021L53b1,positive,04-23
1399,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1400,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1401,"RT @CGTNOfficial: White House: U.S. President Trump doesn’t think possible second wave of COVID-19 in winter will be as bad in U.S., “if it…",negative,04-23
1402,"RT @USForcesKorea: Effective April 20, Secretary Esper approved an extension to the stop move order through June 30 to aid in the further p…",positive,04-23
1403,"RT @ChinaDaily: The #US #COVID_19 strategy is failing the poor. ""They are being hit hardest by the pandemic,"" said @Alston_UNSR, the UN Spe…",negative,04-23
1404,"RT @Seoul_gov: Ttareugi, the public bicycle of #Seoul has been newly changed to QR-type Ttareungi!🚲 You can now borrow and return it by sim…",positive,04-23
1405,"RT @JackMa: A second handbook, which focuses on hospital response strategy and frontline treatment experience, is now available. We hope it…",positive,04-23
1406,RT @EmbaVEChina: El Secretario General de la ONU @antonioguterres presentó un informe sobre el #Covid_19 y Derechos Humanos. En el document…,positive,04-23
1407,"RT @ChinaDaily: The #coronavirus #pandemic has affected over 200 countries and regions, with more than 2.6 million infections and over 180,…",positive,04-23
1408,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1409,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1410,"RT @CGTNOfficial: China refutes U.S.'s ""groundless"" #COVID19 accusations 

more: https://t.co/reegVEfyiv https://t.co/MZtZ5lUmnM",positive,04-23
1411,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1412,"RT @CGTNOfficial: China refutes U.S.'s ""groundless"" #COVID19 accusations 

more: https://t.co/reegVEfyiv https://t.co/MZtZ5lUmnM",positive,04-23
1413,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1414,"RT @ChinaDaily: The #US #COVID_19 strategy is failing the poor. ""They are being hit hardest by the pandemic,"" said @Alston_UNSR, the UN Spe…",negative,04-23
1415,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1416,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1417,"RT @ChinaDaily: The #US #COVID_19 strategy is failing the poor. ""They are being hit hardest by the pandemic,"" said @Alston_UNSR, the UN Spe…",negative,04-23
1418,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1419,"RT @ChinaDaily: China has supplied the US with more than 1.4 billion face masks, or about five masks for every Americans, Chinese Ambassado…",positive,04-23
1420,RT @BBCLBicker: Health officials in South Korea say the looked at the blood of 25 confirmed coronavirus cases and found they all developed…,positive,04-23
1421,"RT @ChinaDaily: #BacktoSchool Changjun Xiangfu High School in Changsha, Hunan province, has converted its gymnasium into a temporary cafete…",positive,04-23
1422,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1423,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1424,@SameeraKhan There is substantial evidence that the numbers have been altered. The most clear example being doctors… https://t.co/sEBFx8nPAA,positive,04-23
1425,"Just to unpack this a little further, it seems like Geoff combined two points of information 1) I think his COVID-1… https://t.co/ifRIeRPVjH",negative,04-23
1426,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1427,"RT @ChinaDaily: The #US #COVID_19 strategy is failing the poor. ""They are being hit hardest by the pandemic,"" said @Alston_UNSR, the UN Spe…",negative,04-23
1428,RT @michaelxpettis: This is a story we are going to see around the world: it is lower-income households that will suffer most from Covid-19…,positive,04-23
1429,"While I respect the meatheadednessof it all, don't say you had it unless you really know// Alexander Hernandez ‘may… https://t.co/vGIqo6JFE6",positive,04-23
1430,"RT @SQujang: Happiness is knowing that #Ramadhan is coming very soon
May Allah bless us and covid-19 pandemic will end soon 🤲 😔 https://t.c…",positive,04-23
1431,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1432,RT @jeongminnkim: North Korea’s Ministry of Public Health recently launched a new website featuring information on the country’s healthcare…,positive,04-23
1433,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1434,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1435,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1436,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1437,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1438,RT @EmbaVEChina: El Secretario General de la ONU @antonioguterres presentó un informe sobre el #Covid_19 y Derechos Humanos. En el document…,positive,04-23
1439,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1440,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1441,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1442,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1443,RT @ChinaDaily: Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1444,RT @michaelxpettis: This is a story we are going to see around the world: it is lower-income households that will suffer most from Covid-19…,positive,04-23
1445,El Secretario General de la ONU @antonioguterres presentó un informe sobre el #Covid_19 y Derechos Humanos. En el d… https://t.co/jo29iskFM7,positive,04-23
1446,Blind to reality #ChinaDailyCartoon #COVID_19 #coronavirus https://t.co/Mg3EHJdOBp,negative,04-23
1447,RT @XHChineNouvelle: Deux missions diplomatiques chinoises ont fait don mardi à la ville de New York d'un lot de fournitures médicales pour…,positive,04-23
1448,"RT @ChinaDaily: Fourteen more crew members aboard a cruise ship docked in Nagasaki, southwest Japan, have tested positive for the novel #co…",positive,04-23
1449,RT @shanghaidaily: China's employment situation became grim for graduates in the first quarter under the impact of COVID-19 with more appli…,negative,04-23
1450,"▪ FIRST LADY DIPLOMACY

First ladies of S. Korea, France share views on COVID-19 situation

#COVID19 #France… https://t.co/RsNUkZxwld",positive,04-23
1451,"▪ COVID-19 DEVELOPMENTS

S. Korea reports 8 new cases of COVID-19 on Thursday; death toll up 2 to 240

#COVID19… https://t.co/f0q8GnmqyA",positive,04-23
1452,"RT @TheLancet: NEW Correspondence—Ethnicity and #COVID19: an urgent public health research priority

M Pareek et al reviewed published pape…",positive,04-23
1453,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1454,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1455,"RT @PDChina: Tens of thousands of pink #flamingos packed into a lake in Mumbai, #India, as the #lockdown continued in the area due to #Covi…",negative,04-24
1456,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1457,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1458,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1459,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1460,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1461,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1462,RT @ChinaDaily: Cycling has become a new trend in #Australia as more people choose to do workout by riding bicycles amid the country's stri…,positive,04-24
1463,"RT @ChinaDaily: All available evidence to date suggests that the novel #coronavirus, which has caused the ongoing pandemic, has a natural a…",positive,04-24
1464,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1465,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1466,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1467,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1468,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1469,"RT @ChinaDaily: All available evidence to date suggests that the novel #coronavirus, which has caused the ongoing pandemic, has a natural a…",positive,04-24
1470,RT @Lunit_AI: Read the article from MIT Tech Review below to learn more about how Lunit’s AI solution help doctors manage COVID-19. https:/…,positive,04-24
1471,"RT @Jerome_lbj: According to China's experience fighting the coronavirus, HBOT also has been used as a vital treatment.
Recently, we have g…",positive,04-24
1472,Maybe I’ll have a normal conversation with someone one day that doesn’t mention Donald J. Trump or COVID-19,positive,04-24
1473,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1474,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1475,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1476,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1477,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1478,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1479,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1480,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1481,What happened in Wuhan represents near total control of Covid 19 in China https://t.co/fhosbuWzlC,positive,04-24
1482,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1483,"May this holy month of #Ramazaan bring peace, joy and end to the pandemic #COVID-19. Ameen!",positive,04-24
1484,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1485,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1486,RT @ChinaDaily: Cycling has become a new trend in #Australia as more people choose to do workout by riding bicycles amid the country's stri…,positive,04-24
1487,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1488,"RT @Cheritz_DL: [체리츠] 코로나에 대처하는 담당자님께
공지 : https://t.co/4mbd6l6SEO 
[Cheritz] To the Users Facing the Crisis of COVID-19
Notice : https://t…",negative,04-24
1489,RT @Mlalazi64: Lockdown Brakers Put In Ambulance With Fake Covid-19 Patient To Teach A Lesson https://t.co/dEhxwxMVcM,negative,04-24
1490,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1491,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1492,@NCDCgov Kano still maintain COVID 19 clean sheets 😂 😂 😂,positive,04-24
1493,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1494,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1495,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1496,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1497,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1498,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1499,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1500,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1501,USA used the flu as an excuse to conceal the true situation of #COVID-19 . Americans who participated in Wuhan Mili… https://t.co/7KFxA6KU7x,positive,04-24
1502,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1503,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1504,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
1505,"RT @PDChina: Right now! Chinese Air Force transport aircraft carrying medical experts and supplies just arrived in Islamabad, #Pakistan on…",positive,04-24
